#{"t_start": 1713106215.168335, "env_id": null}
r,l,t
2270.989158,1428,3980.424633
-255.948803,1428,3983.881529
-884.752202,1428,3987.325987
1940.830814,1428,3990.845298
-690.557202,1428,3994.326852
-241.873466,1428,3997.794482
1132.441086,1428,4001.231426
-419.898823,1428,4004.692903
-259.779536,1428,4008.138078
2829.912826,1428,4011.633301
165.206861,1428,4015.047857
2616.299544,1428,4018.515937
815.134779,1428,4021.978891
-148.817513,1428,4025.438014
1044.659294,1428,4028.87265
135.546345,1428,4032.358346
-278.659217,1428,4035.884937
3072.281516,1428,4039.401989
-461.192931,1428,4042.936495
3088.239428,1428,4046.430838
-258.822668,1428,4049.909353
985.317949,1428,4053.419425
745.21496,1428,4056.904006
5120.073869,1428,4060.433812
2219.668345,1428,4063.998665
1382.701549,1428,4067.551136
603.212265,1428,4071.047636
-180.10094,1428,4074.548728
1739.460122,1428,4078.069889
129.508714,1428,4081.58974
-72.242136,1428,4085.037383
-72.883314,1428,4088.541998
378.456799,1428,4092.056533
-444.654321,1428,4095.514947
3992.845801,1428,4099.079377
-594.449149,1428,4102.587265
1770.226372,1428,4106.15812
-288.217014,1428,4109.851409
1133.367782,1428,4113.353551
-440.972579,1428,4116.860917
145.514049,1428,4120.374331
-105.607525,1428,4123.862599
-15.093372,1428,4127.379965
278.997704,1428,4130.885655
87.038376,1428,4134.398553
2261.309956,1428,4137.96057
1087.083047,1428,4141.587973
-90.605225,1428,4145.125592
159.818934,1428,4148.615283
3747.125284,1428,4152.231406
2460.845465,1428,4155.994548
-444.945051,1428,4159.467853
-210.073933,1428,4162.965167
-238.287256,1428,4166.504853
-509.337763,1428,4170.384069
-214.054855,1428,4173.839835
-706.744899,1428,4177.611088
-545.34931,1428,4181.227176
190.474298,1428,4184.796428
-341.021224,1428,4188.328849
536.39656,1428,4191.822959
-245.319027,1428,4195.251529
-419.032002,1428,4198.706845
-725.651977,1428,4202.181693
3116.175688,1428,4206.036525
312.419144,1428,4209.531107
612.440136,1428,4213.033996
-424.770569,1428,4216.524606
-412.606689,1428,4220.063819
-312.704464,1428,4223.529354
1435.732464,1428,4227.047962
1206.996499,1428,4230.596122
-264.82632,1428,4234.105776
80.878089,1428,4237.544865
-493.141896,1428,4241.230935
-150.825855,1428,4244.75135
474.209018,1428,4248.214656
62.089818,1428,4251.754956
-687.811453,1428,4255.23144
-284.05868,1428,4258.865154
-126.376044,1428,4262.332249
806.894618,1428,4265.934914
71.074754,1428,4269.443568
2550.350893,1428,4273.007101
-466.613178,1428,4276.487739
21.478924,1428,4279.87505
-136.188605,1428,4283.325576
796.660663,1428,4286.79945
1775.022148,1428,4290.370255
1447.23904,1428,4293.857592
-299.17876,1428,4297.32411
2207.27409,1428,4300.775934
301.998983,1428,4304.238611
-276.099694,1428,4307.615622
2383.411395,1428,4311.10673
2498.331906,1428,4314.605468
2598.976614,1428,4318.041381
300.26436,1428,4321.470315
-253.694301,1428,4324.88981
-293.154385,1428,4328.352359
-173.383743,1428,4331.820997
739.652042,1428,4335.373665
-226.527884,1428,4338.901425
-214.740713,1428,4342.323052
-391.569379,1428,4345.716826
-439.221593,1428,4349.143321
2202.681427,1428,4352.632734
-146.399016,1428,4356.026533
-279.112592,1428,4359.490072
-5.577377,1428,4362.91249
-49.256038,1428,4366.458464
-124.93445,1428,4369.853283
1602.332997,1428,4373.325973
1187.21852,1428,4376.821506
-249.318951,1428,4380.381282
-544.359748,1428,4383.804722
-247.124128,1428,4387.246329
-220.019422,1428,4390.673225
-304.759431,1428,4394.076571
2193.94855,1428,4397.528929
-342.475409,1428,4400.979126
-391.652407,1428,4404.406314
173.794202,1428,4407.821532
673.659212,1428,4411.250953
376.574088,1428,4414.68796
-97.15468,1428,4418.111678
-196.590742,1428,4421.595018
95.361043,1428,4425.024976
-319.541946,1428,4428.406716
2039.068897,1428,4431.856546
-451.038997,1428,4435.380579
-181.565539,1428,4438.783111
-420.00061,1428,4442.204479
2430.740927,1428,4445.67673
19.627737,1428,4449.069947
-504.226229,1428,4452.540453
-24.191635,1428,4455.962601
-547.2583,1428,4459.394326
4445.800444,1428,4462.912714
1143.207495,1428,4466.339071
-359.707488,1428,4469.763161
322.986267,1428,4473.202672
-294.874633,1428,4476.655697
2516.299677,1428,4480.137002
215.663197,1428,4483.634466
-101.635494,1428,4487.050641
62.777234,1428,4490.457327
-457.757443,1428,4493.912648
594.884398,1428,4497.330522
-188.657924,1428,4500.789546
2819.27601,1428,4504.246604
-20.388148,1428,4507.693859
2942.650142,1428,4511.158773
-212.863297,1428,4514.634
642.66368,1428,4518.297835
-212.192998,1428,4521.780944
1691.071932,1428,4525.252024
329.646364,1428,4528.695877
3513.139099,1428,4532.242085
-67.246585,1428,4535.668079
690.218267,1428,4539.142323
-245.439571,1428,4542.591615
772.26793,1428,4546.093904
607.902329,1428,4549.558515
521.777414,1428,4552.994836
220.622557,1428,4556.42489
-5.190831,1428,4559.90359
-220.997813,1428,4563.373267
-373.149284,1428,4566.824625
-17.136712,1428,4570.262299
323.562478,1428,4573.711286
-367.541842,1428,4577.167207
910.796399,1428,4580.599182
-479.188938,1428,4584.007541
3173.608974,1428,4587.450179
2551.60063,1428,4590.880715
4.432082,1428,4594.302314
-278.603849,1428,4597.716698
2960.598338,1428,4601.161066
925.870304,1428,4604.645312
-176.878048,1428,4608.073158
-180.422436,1428,4611.472274
-219.042789,1428,4614.892629
-62.170745,1428,4618.286695
2268.392242,1428,4621.743809
-148.335764,1428,4625.219131
2242.472412,1428,4628.657971
-259.250964,1428,4632.069707
-122.319102,1428,4635.48387
-771.962309,1428,4638.956894
-103.998087,1428,4642.358553
-253.205862,1428,4645.794188
753.41371,1428,4649.239643
1599.310139,1428,4652.746014
-329.553917,1428,4656.418288
-264.571008,1428,4659.846508
-97.411075,1428,4663.301615
81.583877,1428,4666.781244
-291.535855,1428,4670.228998
931.347956,1428,4673.67292
2218.989458,1428,4677.111612
-447.220015,1428,4680.541686
872.028268,1428,4684.029993
1770.146835,1428,4687.445132
383.298504,1428,4690.919519
1132.21401,1428,4694.406383
81.86545,1428,4697.8764
-510.956058,1428,4701.329068
857.809232,1428,4704.779943
-180.463466,1428,4708.186379
1806.063743,1428,4711.752317
3672.109559,1428,4715.196929
59.77078,1428,4718.595455
462.45851,1428,4722.06258
4222.488904,1428,4725.571735
1235.527074,1428,4728.995166
-265.323379,1428,4732.437829
1850.760139,1428,4735.898125
1019.040876,1428,4739.350368
-264.676326,1428,4742.798976
-132.746326,1428,4746.259465
1893.555093,1428,4749.717949
-504.639742,1428,4753.163645
680.918713,1428,4756.621336
-96.943402,1428,4760.103438
-48.548498,1428,4763.602581
1031.259462,1428,4767.018106
127.240541,1428,4770.446868
-93.721127,1428,4773.8759
-231.208684,1428,4777.344541
-7.012882,1428,4780.774091
-576.170314,1428,4784.20075
-239.554511,1428,4787.650078
220.784402,1428,4791.074486
-392.114127,1428,4794.583426
2374.278946,1428,4798.180158
3466.93176,1428,4801.682145
149.286415,1428,4805.123934
64.23828,1428,4808.568662
60.175271,1428,4812.011678
425.665219,1428,4815.448818
22.226503,1428,4818.846699
4.22581,1428,4822.284083
2296.104385,1428,4825.717239
1065.3368,1428,4829.148881
-102.171898,1428,4832.5643
-170.706409,1428,4835.998323
690.828661,1428,4839.457457
-257.196292,1428,4842.899144
10.217716,1428,4846.346142
-312.396574,1428,4849.78614
-257.864141,1428,4853.238221
-433.856303,1428,4856.665762
-385.783342,1428,4860.091629
799.261296,1428,4863.502379
-321.036183,1428,4866.914551
-85.25962,1428,4870.326249
1570.478463,1428,4873.764212
-372.802996,1428,4877.181647
-471.055058,1428,4880.587895
-117.338784,1428,4883.977352
626.791618,1428,4887.386639
-413.555368,1428,4890.815046
2605.086038,1428,4894.414872
3368.132155,1428,4897.847319
1066.122035,1428,4901.32871
2750.247771,1428,4904.781329
301.755179,1428,4908.221218
-17.304259,1428,4911.670616
558.23147,1428,4915.100842
-210.297545,1428,4918.506898
506.857975,1428,4921.971508
-206.729354,1428,4925.421534
-126.29678,1428,4928.853475
-616.696013,1428,4932.292124
253.892425,1428,4935.933206
0.765816,1428,4939.402503
-117.894565,1428,4942.853587
-244.136935,1428,4946.243546
-248.429122,1428,4949.675392
-124.876962,1428,4953.092824
-24.582915,1428,4956.528045
746.79422,1428,4959.972344
3466.170324,1428,4963.445059
638.597432,1428,4966.919672
-435.313384,1428,4970.350792
215.239056,1428,4973.723435
2596.102508,1428,4977.186561
857.689416,1428,4980.623341
-379.898391,1428,4984.029288
-97.106662,1428,4987.538506
-58.592028,1428,4990.951415
3822.725778,1428,4994.393632
2410.65396,1428,4997.864121
-223.784309,1428,5001.3077
759.571302,1428,5004.742078
-190.100723,1428,5008.18505
1474.60542,1428,5011.667587
205.888862,1428,5015.109771
244.559589,1428,5018.580978
-691.245558,1428,5022.049216
-22.160572,1428,5025.515268
237.420959,1428,5029.032756
-11.778842,1428,5032.488191
767.223482,1428,5035.908943
-471.522944,1428,5039.322371
-299.226909,1428,5042.730561
-208.057658,1428,5046.146529
3071.083616,1428,5049.623334
1789.831304,1428,5053.053155
82.696235,1428,5056.434098
-211.16996,1428,5059.875582
3050.701084,1428,5063.334818
-19.308229,1428,5066.725873
495.825131,1428,5070.133712
2738.963124,1428,5073.79488
1900.655456,1428,5077.333371
-875.215232,1428,5080.728507
-251.062452,1428,5084.114738
112.492824,1428,5087.493736
4082.659612,1428,5090.927706
-120.414736,1428,5094.405499
3367.516446,1428,5097.896604
3565.354999,1428,5101.378187
1100.715847,1428,5104.817835
-391.925358,1428,5108.219781
-1474.670116,1428,5111.644295
539.15927,1428,5115.048829
1148.089036,1428,5118.458617
-145.419549,1428,5121.896736
-595.229862,1428,5125.311037
-362.011115,1428,5128.735774
-36.97275,1428,5132.203574
1263.995142,1428,5135.65865
-295.036067,1428,5139.085068
495.791039,1428,5142.516739
-106.585526,1428,5145.954957
-475.547729,1428,5149.395101
-641.940245,1428,5152.818937
-25.462885,1428,5156.26004
2798.593755,1428,5159.707407
656.120406,1428,5163.168113
3679.54923,1428,5166.640209
-362.873814,1428,5170.089479
-533.796441,1428,5173.587217
-83.506075,1428,5177.003652
-33.352442,1428,5180.399387
-296.817256,1428,5183.8721
1859.220517,1428,5187.326689
2100.699779,1428,5190.771913
4030.073203,1428,5194.288604
155.240126,1428,5197.729477
-262.095868,1428,5201.240759
1957.297736,1428,5204.726527
448.596402,1428,5208.203007
1392.594384,1428,5211.695963
770.636049,1428,5215.373342
1690.487154,1428,5218.813134
26.241361,1428,5222.266359
3065.45138,1428,5225.717789
-102.009313,1428,5229.178481
-208.682153,1428,5232.610483
238.71518,1428,5236.033898
-493.281332,1428,5239.451463
-517.665718,1428,5242.903803
746.083417,1428,5246.323732
777.110182,1428,5249.803518
1743.093507,1428,5253.261493
-141.941572,1428,5256.669552
-584.011777,1428,5260.120922
2537.237449,1428,5263.586133
1396.941019,1428,5267.066935
-229.945096,1428,5270.53316
701.440988,1428,5273.991014
343.999572,1428,5277.44363
1714.651688,1428,5280.895099
2952.628451,1428,5284.403222
-790.228375,1428,5287.815011
1510.604748,1428,5291.361131
2253.793729,1428,5294.819353
-282.414246,1428,5298.25779
-347.631195,1428,5301.710883
1464.451064,1428,5305.202741
2857.380121,1428,5308.713894
-350.309762,1428,5312.186741
1172.22178,1428,5315.687329
-454.000178,1428,5319.120034
230.47082,1428,5322.544499
-123.463647,1428,5325.959871
1696.315486,1428,5329.411177
3697.256577,1428,5332.889545
23.123144,1428,5336.299334
1740.541859,1428,5339.736227
-1028.534903,1428,5343.175435
2502.665294,1428,5346.686249
681.385397,1428,5350.17308
1280.040048,1428,5353.851602
1117.178492,1428,5357.288988
2231.321668,1428,5360.754741
-491.035102,1428,5364.197455
-203.09091,1428,5367.641307
-170.466337,1428,5371.108684
2329.761773,1428,5374.553002
799.757851,1428,5378.037367
507.397332,1428,5381.546237
2791.98869,1428,5385.021278
428.783828,1428,5388.472924
-148.493735,1428,5391.921491
-755.485766,1428,5395.368446
-594.457477,1428,5398.792791
3783.938254,1428,5402.294468
1739.282503,1428,5405.759973
142.281466,1428,5409.200862
1213.815574,1428,5412.623037
-132.820981,1428,5416.053376
-795.938849,1428,5419.498948
703.180735,1428,5422.913524
-23.755749,1428,5426.36392
2354.029106,1428,5429.836705
-242.839112,1428,5433.319348
-626.795586,1428,5436.785135
-263.634265,1428,5440.231609
-349.219241,1428,5443.671596
1828.688463,1428,5447.162426
-513.400059,1428,5450.552571
1107.055599,1428,5454.02398
-357.128085,1428,5457.446696
-288.862719,1428,5460.902782
1613.494822,1428,5464.382871
-386.604386,1428,5467.786404
1069.438596,1428,5471.220218
1463.952021,1428,5474.747524
2894.117107,1428,5478.268593
204.085716,1428,5481.719488
2421.089267,1428,5485.189077
-461.466627,1428,5488.63833
-851.61896,1428,5492.319885
-466.451515,1428,5495.808993
-385.110952,1428,5499.269422
2328.778163,1428,5502.71728
2506.949154,1428,5506.180806
-181.471777,1428,5509.602151
-248.457127,1428,5513.039
-288.520216,1428,5516.469814
-479.012586,1428,5519.86779
1232.086608,1428,5523.316133
1602.905191,1428,5526.779115
-6.46068,1428,5530.21063
939.885978,1428,5533.671536
1417.552574,1428,5537.124593
-297.475416,1428,5540.584505
59.903697,1428,5544.056318
37.563151,1428,5547.485585
3197.134931,1428,5550.960129
946.707337,1428,5554.43983
719.204143,1428,5557.893613
300.077415,1428,5561.329419
407.299661,1428,5564.804219
-418.916616,1428,5568.340121
-601.275123,1428,5571.773453
-57.14186,1428,5575.207901
-38.176019,1428,5578.699852
2177.594414,1428,5582.212313
2138.722096,1428,5585.714334
887.384986,1428,5589.158031
526.975048,1428,5592.597241
1412.290278,1428,5596.137095
-123.093989,1428,5599.595001
-434.904523,1428,5603.030793
179.953125,1428,5606.482358
-12.714942,1428,5609.932889
2970.96994,1428,5613.388835
1971.847651,1428,5616.835789
-258.010319,1428,5620.260865
2230.275447,1428,5623.700724
3335.915688,1428,5627.211098
-209.860353,1428,5630.674286
2753.336797,1428,5634.359535
-287.836676,1428,5637.845668
1626.406603,1428,5641.312091
-616.38763,1428,5644.795949
-848.080726,1428,5648.24437
-372.556826,1428,5651.658427
4084.789631,1428,5655.163513
40.373852,1428,5658.645635
343.756369,1428,5662.07044
-18.481462,1428,5665.513909
2139.960015,1428,5668.971618
1475.822255,1428,5672.450976
-14.551806,1428,5675.909346
-231.115033,1428,5679.368336
-337.300529,1428,5682.838683
16.258678,1428,5686.266314
-66.160857,1428,5689.710205
1096.669834,1428,5693.208504
712.108829,1428,5696.671852
1663.680712,1428,5700.143507
1705.173917,1428,5703.598615
3165.232646,1428,5707.078172
2026.489704,1428,5710.579756
1551.766536,1428,5714.117347
243.174096,1428,5717.541567
-96.391169,1428,5720.957708
-95.264808,1428,5724.37892
566.866085,1428,5727.882391
984.045196,1428,5731.31579
-33.774917,1428,5734.75018
1955.867892,1428,5738.20227
1716.875592,1428,5741.657017
-290.069437,1428,5745.160061
65.579829,1428,5748.572882
-240.116577,1428,5751.992313
-314.258944,1428,5755.430025
-372.032312,1428,5758.835752
1377.445041,1428,5762.294085
4119.549468,1428,5765.768353
-419.461026,1428,5769.194361
1934.388382,1428,5772.725182
-260.203376,1428,5776.259652
-396.552029,1428,5779.680429
93.896872,1428,5783.125932
-244.6899,1428,5786.58584
368.495482,1428,5790.158231
-152.218346,1428,5793.557487
-52.029357,1428,5797.045395
-55.18484,1428,5800.454597
3775.261272,1428,5803.94934
5530.341255,1428,5807.39998
-259.641794,1428,5810.817739
2.1575,1428,5814.294837
134.801627,1428,5817.774735
291.089202,1428,5821.196003
819.918244,1428,5824.769548
1385.872949,1428,5828.286741
-433.783893,1428,5831.741971
1272.505146,1428,5835.187384
98.669862,1428,5838.644739
378.52638,1428,5842.110168
3999.295031,1428,5845.553817
-230.388774,1428,5848.965719
1882.486276,1428,5852.432851
1136.430103,1428,5855.868667
-257.152102,1428,5859.307279
-60.579655,1428,5862.81086
333.838272,1428,5866.250348
1097.010153,1428,5869.70574
2653.811413,1428,5873.182646
-60.97896,1428,5876.632609
243.100489,1428,5880.054893
2214.243644,1428,5883.533784
1375.6684,1428,5886.982803
2093.300928,1428,5890.488352
2712.900581,1428,5893.9777
1362.831926,1428,5897.432398
-284.638854,1428,5900.891093
2647.518392,1428,5904.342088
-200.517624,1428,5907.786509
-267.558097,1428,5911.232187
-670.11756,1428,5914.866589
1864.985645,1428,5918.362609
-155.63098,1428,5921.78687
610.975672,1428,5925.189916
987.097331,1428,5928.629492
398.928989,1428,5932.062305
-329.892661,1428,5935.507898
-174.102963,1428,5938.963772
429.5359,1428,5942.420162
2358.466009,1428,5945.918318
549.781668,1428,5949.418519
-215.025999,1428,5952.890101
663.247292,1428,5956.338286
176.947822,1428,5959.791868
2120.046417,1428,5963.21988
2188.084291,1428,5966.675219
726.460317,1428,5970.135494
4542.224289,1428,5973.595273
1165.452006,1428,5977.058771
114.466477,1428,5980.501111
2525.714117,1428,5983.972965
-46.543718,1428,5987.438638
2826.292666,1428,5990.885706
-624.320857,1428,5994.308832
1114.511928,1428,5997.756016
870.537046,1428,6001.241966
78.060571,1428,6004.749774
-284.788843,1428,6008.184554
2340.338602,1428,6011.692061
59.657933,1428,6015.133731
-217.987106,1428,6018.598933
2728.049685,1428,6022.078225
-513.851082,1428,6025.557204
2152.546015,1428,6029.02271
-650.442394,1428,6032.496104
-425.345645,1428,6036.004773
-279.643272,1428,6039.413644
1185.742199,1428,6042.925372
2903.66365,1428,6046.389004
590.838127,1428,6049.879392
469.981313,1428,6053.54137
828.498866,1428,6056.970895
-414.82035,1428,6060.440921
3935.648674,1428,6063.91133
4482.055266,1428,6067.384722
2197.553016,1428,6070.890688
31.32152,1428,6074.324951
4196.630233,1428,6077.817924
993.897299,1428,6081.332649
-338.741609,1428,6084.812716
954.932503,1428,6088.260802
-853.743571,1428,6091.694863
2300.857901,1428,6095.145067
1334.680853,1428,6098.617143
4136.144573,1428,6102.082852
-221.125023,1428,6105.483449
-311.633239,1428,6108.928983
-383.000044,1428,6112.392002
1344.653413,1428,6115.873586
-122.718081,1428,6119.292554
607.396796,1428,6122.743658
167.316023,1428,6126.153544
84.526356,1428,6129.643719
-202.298573,1428,6133.065665
-397.898293,1428,6136.520048
-432.034294,1428,6139.945587
-180.773035,1428,6143.385922
-64.367189,1428,6146.784632
1458.554564,1428,6150.236595
-157.46232,1428,6153.661611
179.111815,1428,6157.102575
900.204592,1428,6160.576279
204.620278,1428,6164.087245
-1002.939708,1428,6167.553167
-364.059858,1428,6170.965873
-149.149757,1428,6174.413411
1805.092385,1428,6177.879761
-340.313971,1428,6181.306643
-237.748971,1428,6184.73155
-334.14431,1428,6188.178322
1896.079378,1428,6191.848401
1980.167835,1428,6195.339942
3732.508379,1428,6198.800848
214.722818,1428,6202.217041
1508.612785,1428,6205.651711
420.339235,1428,6209.082428
3196.655896,1428,6212.540911
77.907277,1428,6215.983748
-423.376848,1428,6219.422877
-82.05211,1428,6222.839424
75.165908,1428,6226.270813
843.135095,1428,6229.769631
-243.571414,1428,6233.184707
-148.258356,1428,6236.628103
1331.700196,1428,6240.143902
677.936526,1428,6243.563839
-468.474812,1428,6246.992117
1851.067974,1428,6250.4403
71.117399,1428,6253.84151
-163.393795,1428,6257.235809
23.748172,1428,6260.71197
-550.113958,1428,6264.118622
2283.472112,1428,6267.570787
-426.501218,1428,6270.970529
25.67821,1428,6274.404143
276.687016,1428,6277.812472
-454.575915,1428,6281.21455
1371.177672,1428,6284.686659
46.974823,1428,6288.071219
-516.848221,1428,6291.455464
-376.43223,1428,6294.844066
-451.130348,1428,6298.275519
3155.702995,1428,6301.697132
1262.107115,1428,6305.097893
372.559377,1428,6308.497691
208.587561,1428,6311.919908
1408.861302,1428,6315.402081
1842.902547,1428,6318.831599
40.348398,1428,6322.230264
1353.713282,1428,6325.663096
3271.842093,1428,6329.377892
161.935321,1428,6332.773227
-276.230679,1428,6336.182174
2441.446121,1428,6339.615169
968.898026,1428,6343.010839
1304.767041,1428,6346.425521
-232.939763,1428,6349.810691
1933.03407,1428,6353.226964
599.047247,1428,6356.652101
1648.626004,1428,6360.070281
2243.084015,1428,6363.497011
-684.32714,1428,6366.863696
2060.924351,1428,6370.316874
1791.245479,1428,6373.742239
424.422504,1428,6377.131011
-720.257153,1428,6380.526848
2257.711573,1428,6383.960903
652.286556,1428,6387.392061
-664.134441,1428,6390.769724
4903.530144,1428,6394.204284
1006.058548,1428,6397.633981
170.441776,1428,6401.079647
466.943149,1428,6404.479331
1468.002789,1428,6407.86523
2075.092448,1428,6411.287611
351.876936,1428,6414.706791
3124.428997,1428,6418.169307
2494.767056,1428,6421.612559
4710.183881,1428,6425.0682
1783.48065,1428,6428.511594
2162.236001,1428,6431.939593
3079.223138,1428,6435.402655
2982.429196,1428,6438.83404
4521.773675,1428,6442.265563
-123.207015,1428,6445.655829
2498.349574,1428,6449.111631
-173.550245,1428,6452.503383
1442.716974,1428,6455.914685
1319.912891,1428,6459.333956
2541.847026,1428,6462.807225
-532.213736,1428,6466.476925
-1132.350997,1428,6469.964292
1506.025925,1428,6473.371139
-13.316379,1428,6476.778154
206.304621,1428,6480.241113
3732.127232,1428,6483.674692
118.756978,1428,6487.074452
-83.924249,1428,6490.549366
-296.272464,1428,6493.949813
-300.0137,1428,6497.334265
3732.217122,1428,6500.801754
-290.349596,1428,6504.251637
-970.048285,1428,6507.647358
35.541138,1428,6511.057729
1753.102385,1428,6514.46421
2767.150007,1428,6517.905798
1003.795435,1428,6521.361065
4146.052621,1428,6524.790197
85.847263,1428,6528.196963
-289.852562,1428,6531.553251
-97.12935,1428,6534.920234
4126.888744,1428,6538.349915
928.877921,1428,6541.754943
-859.203101,1428,6545.204305
1443.193664,1428,6548.603034
615.248251,1428,6552.005431
1195.342703,1428,6555.399467
-447.784691,1428,6558.784955
2414.731816,1428,6562.218542
1796.801808,1428,6565.648924
401.368297,1428,6569.073163
472.943693,1428,6572.462974
3764.361912,1428,6575.850481
2912.585929,1428,6579.306914
-2249.219169,1428,6582.781324
-388.945984,1428,6586.176551
-117.517171,1428,6589.588864
3132.303741,1428,6593.055811
-885.889557,1428,6596.454073
549.550728,1428,6599.899845
1851.115533,1428,6603.334675
2360.026893,1428,6606.968493
-173.826923,1428,6610.394305
-212.004628,1428,6613.809653
2738.398883,1428,6617.234756
-1518.602638,1428,6620.627989
-549.396007,1428,6624.030546
2286.012698,1428,6627.430662
752.273291,1428,6630.848699
39.467053,1428,6634.253317
3008.006621,1428,6637.767367
1587.313936,1428,6641.21184
-543.317884,1428,6644.619105
3069.641938,1428,6648.130567
4234.639964,1428,6651.598696
5413.347896,1428,6655.011786
-134.325623,1428,6658.435493
-20.936295,1428,6661.819291
37.21486,1428,6665.245733
3101.208192,1428,6668.732413
-303.277136,1428,6672.116321
2459.493241,1428,6675.581559
-249.671256,1428,6678.983371
-306.902403,1428,6682.403936
2762.828064,1428,6685.850823
2884.330042,1428,6689.300877
1781.775892,1428,6692.743527
2064.605762,1428,6696.159483
528.349117,1428,6699.537668
949.033359,1428,6702.926789
1834.11855,1428,6706.375091
3695.672346,1428,6709.887286
-389.194776,1428,6713.285616
-25.023935,1428,6716.682641
3418.0463,1428,6720.115282
2435.120817,1428,6723.532864
-549.40683,1428,6726.940694
-199.567303,1428,6730.297598
2550.106388,1428,6733.780827
-25.530739,1428,6737.184847
5028.9859,1428,6740.685415
-432.155302,1428,6744.281976
3381.002314,1428,6747.70391
1078.308242,1428,6751.144536
1208.546589,1428,6754.568263
3973.536533,1428,6757.971008
4660.024169,1428,6761.394109
2538.117477,1428,6764.87681
-137.925244,1428,6768.264158
-133.302609,1428,6771.63894
-207.516479,1428,6775.049929
3800.28519,1428,6778.452445
2436.346149,1428,6781.87998
3114.500653,1428,6785.276997
885.814859,1428,6788.742028
630.077105,1428,6792.173319
9.006967,1428,6795.589372
3348.43948,1428,6798.990659
-275.045962,1428,6802.385273
2151.357117,1428,6805.806527
205.228933,1428,6809.208442
2549.347976,1428,6812.667618
2849.552301,1428,6816.048104
2553.58359,1428,6819.483935
1409.578712,1428,6822.878145
4416.291034,1428,6826.321963
105.277912,1428,6829.699797
2772.571264,1428,6833.136549
1018.684859,1428,6836.599381
2425.655064,1428,6840.031068
-99.275443,1428,6843.50691
1322.301253,1428,6846.990513
4396.739581,1428,6850.446157
-246.223944,1428,6853.838022
2951.826156,1428,6857.256058
37.23837,1428,6860.687704
3501.371749,1428,6864.123735
109.383703,1428,6867.549643
1686.372112,1428,6871.069213
1843.529495,1428,6874.493957
-437.197505,1428,6877.880019
1102.574417,1428,6881.426241
1003.659601,1428,6884.93694
-528.607693,1428,6888.350439
4018.811767,1428,6891.799098
3350.243373,1428,6895.204507
-616.505795,1428,6898.626197
2638.364984,1428,6902.023746
-832.570086,1428,6905.416584
4228.244923,1428,6908.846185
1947.333827,1428,6912.270106
5618.006903,1428,6915.786006
917.009774,1428,6919.198905
2660.942533,1428,6922.634906
1493.490686,1428,6926.057233
1456.331603,1428,6929.508057
202.104763,1428,6932.920828
-133.083233,1428,6936.330173
-335.115601,1428,6939.728556
-354.708535,1428,6943.156686
-645.914448,1428,6946.568156
2495.942522,1428,6950.008433
3163.738329,1428,6953.43843
4425.806429,1428,6956.898727
1761.328697,1428,6960.374677
799.151921,1428,6963.843202
-480.022175,1428,6967.196025
3519.27979,1428,6970.625277
2426.518724,1428,6974.067103
-1523.381751,1428,6977.478756
3231.863976,1428,6980.887195
1839.201812,1428,6984.279828
-515.928556,1428,6987.662489
-175.095745,1428,6991.068875
-15.080285,1428,6994.483198
2642.293185,1428,6997.927612
-12.235015,1428,7001.349838
3856.232158,1428,7004.838167
3027.757072,1428,7008.309234
-309.199794,1428,7011.713498
-49.764248,1428,7015.123145
3410.342696,1428,7018.525189
622.103909,1428,7022.194193
4601.594662,1428,7025.641254
1592.799232,1428,7029.061883
2130.267869,1428,7032.45395
2277.230829,1428,7035.85691
133.110263,1428,7039.243641
3708.125659,1428,7042.656643
-334.04644,1428,7046.062726
-428.927261,1428,7049.48801
2263.583611,1428,7052.973634
1201.900301,1428,7056.439137
161.474421,1428,7059.802347
4161.626068,1428,7063.336481
3509.998042,1428,7066.75258
1301.134573,1428,7070.197728
3779.581821,1428,7073.626489
1473.053581,1428,7077.034124
-353.195708,1428,7080.439552
2758.279764,1428,7083.89949
2444.50556,1428,7087.426335
1152.076087,1428,7090.836312
1060.453328,1428,7094.258516
3063.267,1428,7097.700384
327.709416,1428,7101.148515
3234.972038,1428,7104.617525
4406.927104,1428,7108.043479
439.689585,1428,7111.456933
-193.164294,1428,7114.854086
-197.265557,1428,7118.291227
1859.074714,1428,7121.729945
3222.292666,1428,7125.163127
3802.002829,1428,7128.617947
2116.041372,1428,7132.09521
837.482442,1428,7135.578501
-610.375457,1428,7139.011532
1147.979099,1428,7142.401172
488.293736,1428,7145.81824
-354.918612,1428,7149.198658
-322.555583,1428,7152.579404
2078.262578,1428,7156.072322
1617.435402,1428,7159.72991
-1129.935041,1428,7163.172609
2493.475843,1428,7166.640839
538.641652,1428,7170.085806
-186.039065,1428,7173.516231
1372.360169,1428,7176.931931
4099.01456,1428,7180.419088
-431.298816,1428,7183.876537
1204.237817,1428,7187.322885
2510.462579,1428,7190.785317
36.894713,1428,7194.180023
1715.414261,1428,7197.627643
-130.599543,1428,7201.000352
137.539517,1428,7204.427623
2051.027924,1428,7207.862605
302.559609,1428,7211.26203
-362.874481,1428,7214.656443
3713.320335,1428,7218.102229
3037.862027,1428,7221.525316
-290.16603,1428,7224.879368
501.634985,1428,7228.275602
220.299338,1428,7231.677033
-155.154067,1428,7235.082964
2094.614332,1428,7238.595674
3424.875001,1428,7242.074923
